ITEM	1	779	1056
ITEM	2	918	1121
ITEM	3	158	519
ITEM	4	404	803
ITEM	5	999	1154
ITEM	6	727	1028
ITEM	7	526	901
ITEM	8	986	1149
ITEM	9	311	714
ITEM	10	465	854
ITEM	11	229	619
ITEM	12	17	173
ITEM	13	139	488
ITEM	14	434	829
ITEM	15	749	1040
ITEM	16	210	594
ITEM	17	221	609
ITEM	18	647	981
ITEM	19	213	598
ITEM	20	843	1087
ITEM	21	14	157
ITEM	22	525	900
ITEM	23	693	1009
ITEM	24	638	976
ITEM	25	531	904
ITEM	26	517	894
ITEM	27	160	522
ITEM	28	129	471
ITEM	29	284	684
ITEM	30	177	548
ITEM	31	47	287
ITEM	32	569	931
ITEM	33	97	410
ITEM	34	138	486
ITEM	35	449	841
ITEM	36	910	1117
ITEM	37	654	986
ITEM	38	240	633
ITEM	39	484	869
ITEM	40	849	1090
ITEM	41	267	665
ITEM	42	554	921
ITEM	43	207	590
ITEM	44	448	840
ITEM	45	878	1103
ITEM	46	461	851
ITEM	47	399	799
ITEM	48	661	990
ITEM	49	618	963
ITEM	50	583	940
ITEM	51	351	754
ITEM	52	568	930
ITEM	53	715	1021
ITEM	54	685	1004
ITEM	55	99	414
ITEM	56	556	922
ITEM	57	719	1023
ITEM	58	385	786
ITEM	59	295	696
ITEM	60	698	1012
ITEM	61	106	428
ITEM	62	778	1055
ITEM	63	617	963
ITEM	64	158	519
ITEM	65	103	422
ITEM	66	754	1042
ITEM	67	752	1041
ITEM	68	576	936
ITEM	69	547	916
ITEM	70	254	650
ITEM	71	468	857
ITEM	72	891	1109
ITEM	73	131	474
ITEM	74	460	850
ITEM	75	73	356
ITEM	76	656	987
ITEM	77	734	1032
ITEM	78	396	796
ITEM	79	25	210
ITEM	80	908	1117
ITEM	81	484	869
ITEM	82	476	863
ITEM	83	603	954
ITEM	84	872	1101
ITEM	85	184	558
ITEM	86	860	1095
ITEM	87	314	717
ITEM	88	847	1089
ITEM	89	748	1039
ITEM	90	957	1137
ITEM	91	441	835
ITEM	92	688	1006
ITEM	93	317	720
ITEM	94	763	1047
ITEM	95	494	877
ITEM	96	762	1047
ITEM	97	290	691
ITEM	98	688	1006
ITEM	99	696	1010
ITEM	100	214	600
ITEM	101	852	1091
ITEM	102	494	877
ITEM	103	804	1068
ITEM	104	543	913
ITEM	105	748	1039
ITEM	106	296	698
ITEM	107	356	759
ITEM	108	407	806
ITEM	109	71	352
ITEM	110	174	543
ITEM	111	981	1147
ITEM	112	885	1106
ITEM	113	17	173
ITEM	114	633	973
ITEM	115	502	883
ITEM	116	355	758
ITEM	117	603	954
ITEM	118	869	1099
ITEM	119	498	880
ITEM	120	285	685
ITEM	121	913	1119
ITEM	122	607	956
ITEM	123	749	1040
ITEM	124	392	792
ITEM	125	561	925
ITEM	126	582	940
ITEM	127	222	610
ITEM	128	395	795
ITEM	129	709	1018
ITEM	130	132	476
ITEM	131	292	693
ITEM	132	153	511
ITEM	133	693	1009
ITEM	134	268	666
ITEM	135	138	486
ITEM	136	941	1131
ITEM	137	146	500
ITEM	138	480	866
ITEM	139	107	430
ITEM	140	336	739
ITEM	141	548	916
ITEM	142	981	1147
ITEM	143	617	963
ITEM	144	16	168
ITEM	145	536	908
ITEM	146	738	1034
ITEM	147	686	1005
ITEM	148	128	469
ITEM	149	156	516
ITEM	150	252	647
ITEM	151	356	759
ITEM	152	793	1063
ITEM	153	677	999
ITEM	154	513	891
ITEM	155	510	889
ITEM	156	290	691
ITEM	157	418	815
ITEM	158	201	582
ITEM	159	209	593
ITEM	160	472	860
ITEM	161	664	992
ITEM	162	225	614
ITEM	163	66	339
ITEM	164	732	1031
ITEM	165	423	820
ITEM	166	370	772
ITEM	167	560	925
ITEM	168	653	985
ITEM	169	195	574
ITEM	170	922	1123
ITEM	171	422	819
ITEM	172	918	1121
ITEM	173	789	1061
ITEM	174	667	994
ITEM	175	629	970
ITEM	176	320	723
ITEM	177	522	898
ITEM	178	789	1061
ITEM	179	486	871
ITEM	180	884	1106
ITEM	181	808	1070
ITEM	182	505	885
ITEM	183	377	779
ITEM	184	618	963
ITEM	185	393	793
ITEM	186	811	1072
ITEM	187	210	594
ITEM	188	728	1028
ITEM	189	917	1120
ITEM	190	166	531
ITEM	191	249	644
ITEM	192	706	1016
ITEM	193	245	639
ITEM	194	993	1151
ITEM	195	24	205
ITEM	196	400	800
ITEM	197	40	265
ITEM	198	938	1129
ITEM	199	110	436
ITEM	200	556	922
ITEM	201	217	604
ITEM	202	181	554
ITEM	203	786	1059
ITEM	204	397	797
ITEM	205	998	1153
ITEM	206	216	602
ITEM	207	866	1098
ITEM	208	650	983
ITEM	209	564	928
ITEM	210	284	684
ITEM	211	857	1094
ITEM	212	340	743
ITEM	213	113	441
ITEM	214	360	763
ITEM	215	701	1013
ITEM	216	849	1090
ITEM	217	782	1057
ITEM	218	100	416
ITEM	219	889	1108
ITEM	220	216	602
ITEM	221	327	730
ITEM	222	593	947
ITEM	223	239	632
ITEM	224	368	770
ITEM	225	999	1154
ITEM	226	411	809
ITEM	227	310	713
ITEM	228	601	952
ITEM	229	552	919
ITEM	230	170	537
ITEM	231	387	788
ITEM	232	559	924
ITEM	233	947	1133
ITEM	234	659	989
ITEM	235	70	349
ITEM	236	372	774
ITEM	237	836	1084
ITEM	238	218	605
ITEM	239	699	1012
ITEM	240	265	663
ITEM	241	483	868
ITEM	242	642	978
ITEM	243	732	1031
ITEM	244	500	881
ITEM	245	724	1026
ITEM	246	408	807
ITEM	247	570	932
ITEM	248	425	821
ITEM	249	179	551
ITEM	250	80	373
ITEM	251	592	946
ITEM	252	727	1028
ITEM	253	798	1065
ITEM	254	705	1016
ITEM	255	613	960
ITEM	256	596	949
ITEM	257	729	1029
ITEM	258	32	237
ITEM	259	305	707
ITEM	260	854	1092
ITEM	261	898	1112
ITEM	262	997	1153
ITEM	263	180	552
ITEM	264	208	592
ITEM	265	812	1072
ITEM	266	237	629
ITEM	267	674	998
ITEM	268	756	1044
ITEM	269	838	1085
ITEM	270	452	844
ITEM	271	447	840
ITEM	272	475	862
ITEM	273	581	939
ITEM	274	561	925
ITEM	275	33	241
ITEM	276	595	948
ITEM	277	665	992
ITEM	278	347	750
ITEM	279	424	820
ITEM	280	45	281
ITEM	281	183	557
ITEM	282	660	989
ITEM	283	361	764
ITEM	284	665	992
ITEM	285	167	533
ITEM	286	63	332
ITEM	287	101	418
ITEM	288	402	801
ITEM	289	886	1107
ITEM	290	586	942
ITEM	291	361	764
ITEM	292	278	678
ITEM	293	981	1147
ITEM	294	695	1010
ITEM	295	49	293
ITEM	296	642	978
ITEM	297	926	1124
ITEM	298	236	628
ITEM	299	901	1113
ITEM	300	531	904
ITEM	301	844	1088
ITEM	302	918	1121
ITEM	303	486	871
ITEM	304	744	1037
ITEM	305	582	940
ITEM	306	961	1139
ITEM	307	49	293
ITEM	308	75	361
ITEM	309	627	969
ITEM	310	520	896
ITEM	311	784	1058
ITEM	312	990	1150
ITEM	313	506	886
ITEM	314	343	746
ITEM	315	596	949
ITEM	316	890	1109
ITEM	317	466	855
ITEM	318	399	799
ITEM	319	820	1076
ITEM	320	715	1021
ITEM	321	683	1003
ITEM	322	121	456
ITEM	323	966	1141
ITEM	324	687	1005
ITEM	325	978	1146
ITEM	326	382	783
ITEM	327	157	517
ITEM	328	830	1081
ITEM	329	162	525
ITEM	330	607	956
ITEM	331	875	1102
ITEM	332	750	1040
ITEM	333	434	829
ITEM	334	113	441
ITEM	335	898	1112
ITEM	336	429	825
ITEM	337	900	1113
ITEM	338	977	1145
ITEM	339	54	307
ITEM	340	734	1032
ITEM	341	678	1000
ITEM	342	940	1130
ITEM	343	283	683
ITEM	344	231	622
ITEM	345	576	936
ITEM	346	44	278
ITEM	347	310	713
ITEM	348	882	1105
ITEM	349	961	1139
ITEM	350	917	1120
ITEM	351	689	1006
ITEM	352	670	995
ITEM	353	535	907
ITEM	354	782	1057
ITEM	355	26	214
ITEM	356	346	749
ITEM	357	883	1106
ITEM	358	965	1140
ITEM	359	500	881
ITEM	360	7	111
ITEM	361	953	1136
ITEM	362	485	870
ITEM	363	284	684
ITEM	364	671	996
ITEM	365	917	1120
ITEM	366	84	382
ITEM	367	271	670
ITEM	368	910	1117
ITEM	369	878	1103
ITEM	370	281	681
ITEM	371	84	382
ITEM	372	842	1087
ITEM	373	179	551
ITEM	374	119	453
ITEM	375	821	1077
ITEM	376	276	675
ITEM	377	300	702
ITEM	378	629	970
ITEM	379	317	720
ITEM	380	171	539
ITEM	381	522	898
ITEM	382	704	1015
ITEM	383	867	1098
ITEM	384	793	1063
ITEM	385	416	814
ITEM	386	218	605
ITEM	387	430	825
ITEM	388	60	324
ITEM	389	682	1002
ITEM	390	292	693
ITEM	391	28	222
ITEM	392	387	788
ITEM	393	574	934
ITEM	394	874	1101
ITEM	395	62	329
ITEM	396	138	486
ITEM	397	811	1072
ITEM	398	251	646
ITEM	399	108	432
ITEM	400	576	936
CAPACITY	141897
