ITEM	1	138	486
ITEM	2	308	710
ITEM	3	185	560
ITEM	4	56	313
ITEM	5	444	837
ITEM	6	267	665
ITEM	7	372	774
ITEM	8	240	633
ITEM	9	862	1096
ITEM	10	489	873
ITEM	11	123	460
ITEM	12	196	575
ITEM	13	975	1144
ITEM	14	371	773
ITEM	15	317	720
ITEM	16	596	949
ITEM	17	353	756
ITEM	18	948	1133
ITEM	19	102	420
ITEM	20	710	1018
ITEM	21	528	902
ITEM	22	102	420
ITEM	23	922	1123
ITEM	24	464	853
ITEM	25	446	839
ITEM	26	316	719
ITEM	27	846	1088
ITEM	28	579	938
ITEM	29	681	1002
ITEM	30	171	539
ITEM	31	732	1031
ITEM	32	189	565
ITEM	33	188	564
ITEM	34	202	583
ITEM	35	264	662
ITEM	36	867	1098
ITEM	37	882	1105
ITEM	38	297	699
ITEM	39	392	792
ITEM	40	429	825
ITEM	41	814	1073
ITEM	42	281	681
ITEM	43	196	575
ITEM	44	462	852
ITEM	45	238	630
ITEM	46	848	1089
ITEM	47	720	1024
ITEM	48	954	1136
ITEM	49	343	746
ITEM	50	497	879
ITEM	51	796	1064
ITEM	52	938	1129
ITEM	53	926	1124
ITEM	54	616	962
ITEM	55	395	795
ITEM	56	573	934
ITEM	57	803	1068
ITEM	58	397	797
ITEM	59	535	907
ITEM	60	541	911
ITEM	61	223	611
ITEM	62	707	1017
ITEM	63	275	674
ITEM	64	188	564
ITEM	65	76	364
ITEM	66	590	945
ITEM	67	830	1081
ITEM	68	305	707
ITEM	69	172	540
ITEM	70	561	925
ITEM	71	337	740
ITEM	72	963	1140
ITEM	73	372	774
ITEM	74	324	727
ITEM	75	298	700
ITEM	76	291	692
ITEM	77	862	1096
ITEM	78	99	414
ITEM	79	244	638
ITEM	80	631	972
ITEM	81	327	730
ITEM	82	195	574
ITEM	83	634	973
ITEM	84	947	1133
ITEM	85	342	745
ITEM	86	992	1151
ITEM	87	538	909
ITEM	88	916	1120
ITEM	89	724	1026
ITEM	90	984	1148
ITEM	91	117	449
ITEM	92	598	950
ITEM	93	155	514
ITEM	94	52	302
ITEM	95	453	845
ITEM	96	87	388
ITEM	97	842	1087
