ITEM	1	115	445
ITEM	2	907	1116
ITEM	3	711	1019
ITEM	4	285	685
ITEM	5	875	1102
ITEM	6	589	944
ITEM	7	346	749
ITEM	8	725	1027
ITEM	9	425	821
ITEM	10	339	742
ITEM	11	357	760
ITEM	12	2	59
ITEM	13	730	1030
ITEM	14	590	945
ITEM	15	862	1096
ITEM	16	900	1113
ITEM	17	697	1011
ITEM	18	869	1099
ITEM	19	1	42
ITEM	20	595	948
ITEM	21	45	281
ITEM	22	941	1131
ITEM	23	690	1007
ITEM	24	799	1066
ITEM	25	837	1084
ITEM	26	223	611
ITEM	27	673	997
ITEM	28	720	1024
ITEM	29	386	787
ITEM	30	420	817
ITEM	31	169	536
ITEM	32	626	968
ITEM	33	356	759
ITEM	34	179	551
ITEM	35	433	828
ITEM	36	891	1109
ITEM	37	981	1147
ITEM	38	287	688
ITEM	39	690	1007
ITEM	40	239	632
ITEM	41	962	1139
ITEM	42	867	1098
ITEM	43	637	975
ITEM	44	340	743
ITEM	45	360	763
ITEM	46	8	119
ITEM	47	278	678
ITEM	48	51	299
ITEM	49	331	734
ITEM	50	819	1076
ITEM	51	393	793
ITEM	52	560	925
ITEM	53	10	133
ITEM	54	626	968
ITEM	55	336	739
ITEM	56	783	1058
ITEM	57	759	1045
ITEM	58	631	972
ITEM	59	955	1136
ITEM	60	598	950
ITEM	61	901	1113
ITEM	62	472	860
ITEM	63	713	1020
ITEM	64	139	488
ITEM	65	949	1134
ITEM	66	21	192
ITEM	67	607	956
ITEM	68	570	932
ITEM	69	88	391
ITEM	70	28	222
ITEM	71	632	972
ITEM	72	854	1092
ITEM	73	167	533
ITEM	74	463	853
ITEM	75	565	928
ITEM	76	932	1127
ITEM	77	248	643
ITEM	78	999	1154
ITEM	79	690	1007
ITEM	80	119	453
ITEM	81	502	883
ITEM	82	98	412
ITEM	83	338	741
ITEM	84	141	491
ITEM	85	981	1147
ITEM	86	308	710
ITEM	87	453	845
ITEM	88	922	1123
ITEM	89	684	1004
ITEM	90	459	849
ITEM	91	993	1151
ITEM	92	683	1003
ITEM	93	915	1120
ITEM	94	799	1066
ITEM	95	550	918
ITEM	96	503	884
ITEM	97	211	596
ITEM	98	860	1095
ITEM	99	715	1021
ITEM	100	30	230
ITEM	101	701	1013
ITEM	102	943	1131
ITEM	103	873	1101
ITEM	104	127	467
ITEM	105	544	914
ITEM	106	58	318
ITEM	107	686	1005
ITEM	108	827	1079
ITEM	109	344	747
ITEM	110	310	713
ITEM	111	202	583
ITEM	112	667	994
ITEM	113	42	271
ITEM	114	989	1150
ITEM	115	634	973
ITEM	116	767	1049
ITEM	117	329	732
ITEM	118	891	1109
ITEM	119	764	1048
ITEM	120	267	665
ITEM	121	536	908
ITEM	122	78	368
ITEM	123	870	1100
ITEM	124	966	1141
ITEM	125	447	840
ITEM	126	444	837
ITEM	127	247	641
ITEM	128	542	912
ITEM	129	40	265
ITEM	130	315	718
ITEM	131	88	391
ITEM	132	315	718
ITEM	133	102	420
ITEM	134	533	906
ITEM	135	536	908
ITEM	136	692	1008
ITEM	137	55	310
ITEM	138	711	1019
ITEM	139	792	1062
ITEM	140	714	1021
ITEM	141	578	937
ITEM	142	13	151
ITEM	143	814	1073
ITEM	144	253	649
ITEM	145	744	1037
ITEM	146	866	1098
ITEM	147	477	864
ITEM	148	170	537
ITEM	149	982	1147
ITEM	150	585	942
ITEM	151	613	960
