ITEM	1	411	809
ITEM	2	368	770
ITEM	3	739	1034
ITEM	4	99	414
ITEM	5	501	882
ITEM	6	652	984
ITEM	7	207	590
ITEM	8	769	1050
ITEM	9	135	481
ITEM	10	182	555
ITEM	11	213	598
ITEM	12	287	688
ITEM	13	7	111
ITEM	14	190	567
ITEM	15	621	965
ITEM	16	874	1101
ITEM	17	502	883
ITEM	18	869	1099
ITEM	19	294	695
ITEM	20	113	441
ITEM	21	864	1097
ITEM	22	6	103
ITEM	23	824	1078
ITEM	24	867	1098
ITEM	25	73	356
ITEM	26	468	857
ITEM	27	692	1008
ITEM	28	943	1131
ITEM	29	463	853
ITEM	30	466	855
ITEM	31	112	439
ITEM	32	670	995
ITEM	33	629	970
ITEM	34	981	1147
ITEM	35	363	766
ITEM	36	41	268
ITEM	37	620	965
ITEM	38	282	682
ITEM	39	872	1101
ITEM	40	570	932
ITEM	41	991	1151
ITEM	42	920	1122
ITEM	43	850	1090
ITEM	44	531	904
ITEM	45	706	1016
ITEM	46	124	462
ITEM	47	736	1033
ITEM	48	733	1031
ITEM	49	458	849
ITEM	50	985	1148
CAPACITY	18111		
