ITEM	1	929	1126
ITEM	2	699	1012
ITEM	3	348	751
ITEM	4	800	1066
ITEM	5	432	827
ITEM	6	697	1011
ITEM	7	838	1085
ITEM	8	369	771
ITEM	9	94	403
ITEM	10	782	1057
ITEM	11	424	820
ITEM	12	142	493
ITEM	13	154	513
ITEM	14	15	162
ITEM	15	710	1018
ITEM	16	680	1001
ITEM	17	869	1099
ITEM	18	6	103
ITEM	19	541	911
ITEM	20	907	1116
ITEM	21	142	493
ITEM	22	140	490
ITEM	23	706	1016
ITEM	24	923	1123
ITEM	25	312	715
ITEM	26	763	1047
ITEM	27	596	949
ITEM	28	43	274
ITEM	29	539	910
ITEM	30	209	593
ITEM	31	242	635
ITEM	32	970	1142
ITEM	33	480	866
ITEM	34	406	805
ITEM	35	105	426
ITEM	36	476	863
ITEM	37	548	916
ITEM	38	386	787
ITEM	39	218	605
ITEM	40	660	989
ITEM	41	777	1054
ITEM	42	205	588
ITEM	43	414	812
ITEM	44	60	324
ITEM	45	188	564
ITEM	46	754	1042
ITEM	47	399	799
ITEM	48	831	1081
ITEM	49	396	796
ITEM	50	639	976
ITEM	51	862	1096
ITEM	52	30	230
ITEM	53	869	1099
ITEM	54	198	578
ITEM	55	771	1051
ITEM	56	896	1111
ITEM	57	207	590
ITEM	58	584	941
ITEM	59	191	568
ITEM	60	875	1102
ITEM	61	419	816
ITEM	62	345	748
ITEM	63	935	1128
ITEM	64	781	1057
ITEM	65	990	1150
ITEM	66	480	866
ITEM	67	44	278
ITEM	68	997	1153
ITEM	69	558	923
ITEM	70	464	853
ITEM	71	632	972
ITEM	72	728	1028
ITEM	73	719	1023
ITEM	74	734	1032
ITEM	75	445	838
ITEM	76	473	861
ITEM	77	195	574
ITEM	78	431	826
ITEM	79	226	615
ITEM	80	867	1098
ITEM	81	301	703
ITEM	82	756	1044
ITEM	83	493	876
ITEM	84	153	511
ITEM	85	883	1106
ITEM	86	581	939
ITEM	87	984	1148
ITEM	88	450	842
ITEM	89	916	1120
ITEM	90	375	777
ITEM	91	703	1014
ITEM	92	651	984
ITEM	93	98	412
ITEM	94	327	730
ITEM	95	6	103
ITEM	96	4	84
ITEM	97	979	1146
ITEM	98	349	752
ITEM	99	783	1058
ITEM	100	428	824
ITEM	101	884	1106
ITEM	102	9	126
ITEM	103	139	488
ITEM	104	774	1053
ITEM	105	524	899
ITEM	106	850	1090
ITEM	107	452	844
ITEM	108	243	636
ITEM	109	477	864
ITEM	110	173	542
ITEM	111	39	262
ITEM	112	415	813
ITEM	113	539	910
ITEM	114	170	537
ITEM	115	214	600
ITEM	116	591	946
ITEM	117	189	565
ITEM	118	537	909
ITEM	119	936	1128
ITEM	120	848	1089
ITEM	121	225	614
ITEM	122	404	803
ITEM	123	687	1005
ITEM	124	32	237
ITEM	125	147	501
ITEM	126	183	557
ITEM	127	257	653
ITEM	128	612	959
ITEM	129	285	685
ITEM	130	705	1016
ITEM	131	672	996
ITEM	132	75	361
ITEM	133	673	997
ITEM	134	72	354
ITEM	135	909	1117
ITEM	136	757	1044
ITEM	137	598	950
ITEM	138	671	996
ITEM	139	649	983
ITEM	140	125	463
ITEM	141	432	827
ITEM	142	742	1036
ITEM	143	839	1085
ITEM	144	461	851
ITEM	145	721	1025
ITEM	146	306	708
ITEM	147	833	1082
ITEM	148	518	895
ITEM	149	25	210
ITEM	150	740	1035
ITEM	151	195	574
ITEM	152	675	998
ITEM	153	135	481
ITEM	154	88	391
ITEM	155	375	777
ITEM	156	937	1129
ITEM	157	401	800
ITEM	158	880	1104
ITEM	159	232	623
ITEM	160	277	677
ITEM	161	513	891
ITEM	162	453	845
ITEM	163	481	867
ITEM	164	730	1030
ITEM	165	234	625
ITEM	166	639	976
ITEM	167	277	677
ITEM	168	789	1061
ITEM	169	742	1036
ITEM	170	406	805
ITEM	171	463	853
ITEM	172	821	1077
ITEM	173	198	578
ITEM	174	884	1106
ITEM	175	672	996
ITEM	176	172	540
ITEM	177	414	812
ITEM	178	995	1152
ITEM	179	274	673
ITEM	180	373	775
ITEM	181	49	293
ITEM	182	70	349
ITEM	183	63	332
ITEM	184	133	478
ITEM	185	513	891
ITEM	186	134	479
ITEM	187	402	801
ITEM	188	429	825
ITEM	189	16	168
ITEM	190	812	1072
ITEM	191	496	878
ITEM	192	223	611
ITEM	193	291	692
ITEM	194	29	226
ITEM	195	584	941
ITEM	196	400	800
ITEM	197	969	1142
ITEM	198	523	899
ITEM	199	584	941
ITEM	200	530	904
ITEM	201	330	733
ITEM	202	337	740
ITEM	203	864	1097
ITEM	204	26	214
ITEM	205	102	420
ITEM	206	887	1107
ITEM	207	870	1100
ITEM	208	891	1109
ITEM	209	185	560
ITEM	210	188	564
ITEM	211	461	851
ITEM	212	389	790
ITEM	213	811	1072
ITEM	214	238	630
ITEM	215	812	1072
ITEM	216	838	1085
ITEM	217	747	1039
ITEM	218	796	1064
ITEM	219	710	1018
ITEM	220	875	1102
ITEM	221	579	938
ITEM	222	937	1129
ITEM	223	813	1073
ITEM	224	176	546
ITEM	225	796	1064
ITEM	226	860	1095
ITEM	227	703	1014
ITEM	228	7	111
ITEM	229	676	999
ITEM	230	466	855
ITEM	231	573	934
ITEM	232	160	522
ITEM	233	463	853
ITEM	234	753	1042
ITEM	235	424	820
ITEM	236	1	42
ITEM	237	293	694
ITEM	238	435	830
ITEM	239	470	858
ITEM	240	494	877
ITEM	241	540	911
ITEM	242	485	870
ITEM	243	142	493
ITEM	244	780	1056
ITEM	245	807	1070
ITEM	246	66	339
ITEM	247	525	900
ITEM	248	509	888
ITEM	249	491	875
ITEM	250	255	651
CAPACITY		85748	
